44.81176333333333,-91.497645
44.81176,-91.49764
44.81175666666666,-91.49763666666666
44.811769999999996,-91.49752333333333
44.81176833333333,-91.497525
44.81176833333333,-91.49752666666667
44.811766666666664,-91.49752833333334
44.811764999999994,-91.49753
44.81176333333333,-91.49753166666667
44.81176333333333,-91.49753333333334
44.81176333333333,-91.49753333333334
44.81176333333333,-91.49753333333334
44.81176333333333,-91.49753166666667
44.81176333333333,-91.49753666666666
44.81176,-91.49754166666666
44.81175666666666,-91.49754166666666
44.811755,-91.49754166666666
44.81175333333333,-91.49754166666666
44.81175333333333,-91.49753833333334
44.811751666666666,-91.49753666666666
44.811749999999996,-91.49753333333334
44.811748333333334,-91.49753
44.811748333333334,-91.49752666666667
44.81174166666666,-91.49752666666667
44.81173833333333,-91.49752833333334
44.81173166666667,-91.49753166666667
44.811724999999996,-91.497535
