42,8.8.8.8,7,44.837505,-91.52419833333333,161428.000,2016-04-19 11:26:49.120114
42,8.8.8.8,8,44.837500000000006,-91.52420166666667,161429.000,2016-04-19 11:26:54.214531
42,8.8.8.8,9,44.837498333333336,-91.52420333333333,161430.000,2016-04-19 11:26:59.304056
42,8.8.8.8,10,44.837498333333336,-91.52420333333333,161431.000,2016-04-19 11:27:04.399858
42,8.8.8.8,11,44.837498333333336,-91.52420166666667,161432.000,2016-04-19 11:27:09.496072
42,8.8.8.8,12,44.83749666666667,-91.52420333333333,161433.000,2016-04-19 11:27:14.603447
42,8.8.8.8,13,44.83749166666667,-91.52420666666667,161434.000,2016-04-19 11:27:19.699613
42,8.8.8.8,14,44.83748833333333,-91.52421,161435.000,2016-04-19 11:27:24.789930
42,8.8.8.8,15,44.837485,-91.52421166666666,161436.000,2016-04-19 11:27:29.886490
42,8.8.8.8,16,44.83748166666667,-91.52421166666666,161437.000,2016-04-19 11:27:34.976861
42,8.8.8.8,17,44.83748166666667,-91.52421166666666,161438.000,2016-04-19 11:27:40.085469
42,8.8.8.8,18,44.83748,-91.52421333333334,161439.000,2016-04-19 11:27:45.175645
42,8.8.8.8,19,44.83748,-91.524215,161440.000,2016-04-19 11:27:50.265930
42,8.8.8.8,20,44.83747833333334,-91.52421666666666,161441.000,2016-04-19 11:27:55.355813
42,8.8.8.8,21,44.837475000000005,-91.52421833333334,161442.000,2016-04-19 11:28:00.446066
42,8.8.8.8,22,44.83748,-91.52421666666666,161443.000,2016-04-19 11:28:05.553861
42,8.8.8.8,23,44.83748333333334,-91.52421666666666,161444.000,2016-04-19 11:28:10.646904
42,8.8.8.8,1,44.83748333333334,-91.52421666666666,161445.000,2016-04-19 11:28:30.892802
42,8.8.8.8,2,44.83748833333333,-91.52421333333334,161446.000,2016-04-19 11:28:45.976714
42,8.8.8.8,3,44.83749,-91.52421333333334,161447.000,2016-04-19 11:28:51.064734
42,8.8.8.8,4,44.83749,-91.52421333333334,161448.000,2016-04-19 11:28:56.170430
42,8.8.8.8,5,44.83748833333333,-91.524215,161449.000,2016-04-19 11:29:01.258400
42,8.8.8.8,6,44.83748666666667,-91.52421833333334,161450.000,2016-04-19 11:29:16.339840
42,8.8.8.8,7,44.83749,-91.52421833333334,161451.000,2016-04-19 11:29:21.427369
42,8.8.8.8,8,44.837493333333335,-91.52421833333334,161452.000,2016-04-19 11:29:26.516784
42,8.8.8.8,9,44.83749666666667,-91.52421666666666,161453.000,2016-04-19 11:29:31.636373
42,8.8.8.8,1,44.83750333333334,-91.524215,161454.000,2016-04-19 11:29:51.878179
42,8.8.8.8,2,44.83750666666667,-91.524215,161455.000,2016-04-19 11:29:56.967735
42,8.8.8.8,3,44.837505,-91.52421666666666,161456.000,2016-04-19 11:30:02.062331
42,8.8.8.8,4,44.837500000000006,-91.52422,161457.000,2016-04-19 11:30:07.150953
42,8.8.8.8,5,44.837493333333335,-91.524225,161458.000,2016-04-19 11:30:12.257310
42,8.8.8.8,6,44.83748666666667,-91.52422833333333,161459.000,2016-04-19 11:30:17.346621
42,8.8.8.8,7,44.837475000000005,-91.52423666666667,161500.000,2016-04-19 11:30:22.435283
42,8.8.8.8,8,44.837471666666666,-91.52423833333333,161501.000,2016-04-19 11:30:27.524441
42,8.8.8.8,9,44.837473333333335,-91.52424,161502.000,2016-04-19 11:30:32.614656
42,8.8.8.8,10,44.83747666666667,-91.52424166666667,161503.000,2016-04-19 11:30:37.723146
42,8.8.8.8,11,44.837475000000005,-91.52424333333333,161504.000,2016-04-19 11:30:42.813400
42,8.8.8.8,1,44.83747,-91.52425,161505.000,2016-04-19 11:31:03.093163
42,8.8.8.8,1,44.837468333333334,-91.52425333333333,161506.000,2016-04-19 11:32:10.118747
42,8.8.8.8,2,44.837465,-91.52425666666666,161507.000,2016-04-19 11:32:25.198288
42,8.8.8.8,3,44.837465,-91.524255,161508.000,2016-04-19 11:32:40.311691
42,8.8.8.8,1,44.85022,-91.47347166666667,163643.000,2016-04-19 11:36:43.514844
42,8.8.8.8,1,44.85022,-91.47347833333333,163644.000,2016-04-19 11:39:03.215475
42,8.8.8.8,1,44.85022333333333,-91.47348666666667,163645.000,2016-04-19 11:41:54.471948
42,8.8.8.8,2,44.85022666666667,-91.47350166666666,163646.000,2016-04-19 11:41:59.555530
42,8.8.8.8,3,44.850233333333335,-91.47351333333333,163647.000,2016-04-19 11:42:04.639941
42,8.8.8.8,1,44.85024333333333,-91.47352333333333,163648.000,2016-04-19 11:42:24.904851
42,8.8.8.8,1,44.85025666666667,-91.47352833333333,163649.000,2016-04-19 11:43:31.681345
42,8.8.8.8,2,44.85027166666667,-91.47352666666667,163650.000,2016-04-19 11:43:36.766430
42,8.8.8.8,3,44.85028666666667,-91.47351833333333,163651.000,2016-04-19 11:43:41.855406
42,8.8.8.8,4,44.85030166666667,-91.47351,163652.000,2016-04-19 11:43:46.939213
42,8.8.8.8,5,44.85032,-91.47349666666666,163653.000,2016-04-19 11:43:52.020873
42,8.8.8.8,6,44.85034,-91.473485,163654.000,2016-04-19 11:43:57.121544
42,8.8.8.8,7,44.85036166666667,-91.47347333333333,163655.000,2016-04-19 11:44:02.215064
42,8.8.8.8,8,44.850386666666665,-91.47346666666667,163656.000,2016-04-19 11:44:07.303240
42,8.8.8.8,9,44.850410000000004,-91.47346166666667,163657.000,2016-04-19 11:44:12.399558
42,8.8.8.8,10,44.850433333333335,-91.473465,163658.000,2016-04-19 11:44:17.501015
42,8.8.8.8,11,44.850453333333334,-91.47347500000001,163659.000,2016-04-19 11:44:22.629971
42,8.8.8.8,1,44.85047333333333,-91.47349,163700.000,2016-04-19 11:44:42.895957
42,8.8.8.8,1,44.81176333333333,-91.497645,183642.000,2016-04-19 13:17:26.773815
42,8.8.8.8,2,44.81176,-91.49764,183643.000,2016-04-19 13:17:31.833256
42,8.8.8.8,3,44.81175666666666,-91.49763666666666,183644.000,2016-04-19 13:17:36.892872
42,8.8.8.8,1,44.811769999999996,-91.49752333333333,183724.000,2016-04-19 13:18:08.778520
42,8.8.8.8,2,44.81176833333333,-91.497525,183725.000,2016-04-19 13:18:13.852230
42,8.8.8.8,3,44.81176833333333,-91.49752666666667,183726.000,2016-04-19 13:18:18.911641
42,8.8.8.8,4,44.811766666666664,-91.49752833333334,183727.000,2016-04-19 13:18:23.995693
42,8.8.8.8,5,44.811764999999994,-91.49753,183728.000,2016-04-19 13:18:29.085994
42,8.8.8.8,1,44.81176333333333,-91.49753166666667,183729.000,2016-04-19 13:18:49.344803
42,8.8.8.8,1,44.81176333333333,-91.49753333333334,183730.000,2016-04-19 13:43:43.021253
42,8.8.8.8,2,44.81176333333333,-91.49753333333334,183731.000,2016-04-19 13:43:48.103095
42,8.8.8.8,3,44.81176333333333,-91.49753333333334,183732.000,2016-04-19 13:43:53.192242
42,8.8.8.8,4,44.81176333333333,-91.49753166666667,183733.000,2016-04-19 13:43:58.276363
42,8.8.8.8,5,44.81176333333333,-91.49753666666666,183734.000,2016-04-19 13:44:03.368658
42,8.8.8.8,6,44.81176,-91.49754166666666,183735.000,2016-04-19 13:44:18.472191
42,8.8.8.8,1,44.81175666666666,-91.49754166666666,183736.000,2016-04-19 13:47:45.293721
42,8.8.8.8,1,44.811755,-91.49754166666666,183737.000,2016-04-19 13:48:21.115665
42,8.8.8.8,2,44.81175333333333,-91.49754166666666,183738.000,2016-04-19 13:48:36.200239
42,8.8.8.8,3,44.81175333333333,-91.49753833333334,183739.000,2016-04-19 13:48:51.276679
42,8.8.8.8,4,44.811751666666666,-91.49753666666666,183740.000,2016-04-19 13:49:06.383193
42,8.8.8.8,5,44.811749999999996,-91.49753333333334,183741.000,2016-04-19 13:49:21.472982
42,8.8.8.8,6,44.811748333333334,-91.49753,183742.000,2016-04-19 13:49:36.551681
42,8.8.8.8,7,44.811748333333334,-91.49752666666667,183743.000,2016-04-19 13:49:51.628973
42,8.8.8.8,8,44.81174166666666,-91.49752666666667,183744.000,2016-04-19 13:50:06.705271
42,8.8.8.8,9,44.81173833333333,-91.49752833333334,183745.000,2016-04-19 13:50:21.797198
42,8.8.8.8,1,44.81173166666667,-91.49753166666667,183746.000,2016-04-19 13:51:13.164572
42,8.8.8.8,1,44.811724999999996,-91.497535,183747.000,2016-04-19 13:51:33.432352
